time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:35:00	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:40:00	20400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:45:00	20700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:50:00	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:55:00	21300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:00:00	21600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:05:00	21900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:10:00	22200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:15:00	22500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:20:00	22800	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
06:25:00	23100	2	1	0	2	2	1	0	2	0	0	0	0	0	0	0	0
06:30:00	23400	3	1	0	4	3	1	0	4	0	0	0	0	0	0	0	0
06:35:00	23700	22	6	0	20	21	6	0	19	0	0	0	0	1	0	0	1
06:40:00	24000	55	20	0	55	44	20	0	43	0	0	0	0	11	0	0	12
06:45:00	24300	163	49	0	169	136	47	0	132	2	0	0	2	25	2	0	35
06:50:00	24600	322	141	0	350	260	129	0	263	8	3	0	7	54	9	0	80
06:55:00	24900	795	308	0	837	649	275	0	637	21	8	0	20	125	25	0	180
07:00:00	25200	1457	678	0	1616	1190	618	0	1209	29	24	0	25	238	36	0	382
07:05:00	25500	2653	1309	0	2960	2138	1181	0	2166	83	34	0	74	432	94	0	720
07:10:00	25800	4078	2010	0	5028	3293	1775	0	3684	141	72	0	143	644	163	0	1201
07:15:00	26100	5732	2420	0	8340	4498	2036	0	6146	236	106	0	273	998	278	0	1921
07:20:00	26400	7130	2501	0	12969	5631	1906	0	9871	366	168	0	471	1133	427	0	2627
07:25:00	26700	8032	2457	0	18544	6251	1677	0	14445	489	182	0	778	1292	598	0	3321
07:30:00	27000	8216	2415	0	24345	6158	1369	0	19234	619	258	0	1139	1439	788	0	3972
07:35:00	27300	7652	2162	0	29835	5670	1001	0	23903	785	158	0	1766	1197	1003	0	4166
07:40:00	27600	6316	1892	0	34259	4502	698	0	27707	837	129	0	2474	977	1065	0	4078
07:45:00	27900	5061	1701	0	37619	3424	452	0	30679	835	134	0	3175	802	1115	0	3765
07:50:00	28200	3493	1519	0	39593	2164	355	0	32488	793	101	0	3867	536	1063	0	3238
07:55:00	28500	2371	1281	0	40683	1351	314	0	33525	662	89	0	4440	358	878	0	2718
08:00:00	28800	1586	983	0	41286	783	124	0	34184	532	91	0	4881	271	768	0	2221
08:05:00	29100	1128	937	0	41477	425	122	0	34487	510	71	0	5320	193	744	0	1670
08:10:00	29400	716	692	0	41501	213	103	0	34597	339	69	0	5590	164	520	0	1314
08:15:00	29700	533	609	0	41425	149	123	0	34623	248	58	0	5780	136	428	0	1022
08:20:00	30000	441	497	0	41369	136	101	0	34658	201	38	0	5943	104	358	0	768
08:25:00	30300	346	383	0	41332	125	98	0	34685	126	25	0	6044	95	260	0	603
08:30:00	30600	319	319	0	41332	120	85	0	34720	112	14	0	6142	87	220	0	470
08:35:00	30900	302	207	0	41427	127	39	0	34808	84	14	0	6212	91	154	0	407
08:40:00	31200	286	161	0	41552	132	11	0	34929	64	22	0	6254	90	128	0	369
08:45:00	31500	266	115	0	41703	122	3	0	35048	63	3	0	6314	81	109	0	341
08:50:00	31800	230	112	0	41821	116	4	0	35160	61	4	0	6371	53	104	0	290
08:55:00	32100	265	118	0	41968	121	12	0	35269	79	1	0	6449	65	105	0	250
09:00:00	32400	277	79	0	42166	132	3	0	35398	58	5	0	6502	87	71	0	266
09:05:00	32700	289	92	0	42363	130	3	0	35525	54	3	0	6553	105	86	0	285
09:10:00	33000	262	81	0	42544	122	3	0	35644	62	3	0	6612	78	75	0	288
09:15:00	33300	260	90	0	42714	117	5	0	35756	69	2	0	6679	74	83	0	279
09:20:00	33600	268	84	0	42898	129	3	0	35882	62	3	0	6738	77	78	0	278
09:25:00	33900	282	88	0	43092	148	12	0	36018	63	3	0	6798	71	73	0	276
09:30:00	34200	265	83	0	43274	130	22	0	36126	43	7	0	6834	92	54	0	314
09:35:00	34500	256	100	0	43430	103	6	0	36223	70	2	0	6902	83	92	0	305
09:40:00	34800	291	135	0	43586	112	5	0	36330	65	50	0	6917	114	80	0	339
09:45:00	35100	266	86	0	43766	130	2	0	36458	58	5	0	6970	78	79	0	338
09:50:00	35400	265	108	0	43923	128	14	0	36572	61	2	0	7029	76	92	0	322
09:55:00	35700	275	98	0	44100	129	4	0	36697	70	3	0	7096	76	91	0	307
10:00:00	36000	284	88	0	44296	126	8	0	36815	61	4	0	7153	97	76	0	328
10:05:00	36300	258	88	0	44466	135	8	0	36942	51	3	0	7201	72	77	0	323
10:10:00	36600	296	108	0	44654	126	3	0	37065	62	0	0	7263	108	105	0	326
10:15:00	36900	278	98	0	44834	134	5	0	37194	72	3	0	7332	72	90	0	308
10:20:00	37200	284	96	0	45022	115	4	0	37305	68	1	0	7399	101	91	0	318
10:25:00	37500	267	99	0	45190	129	4	0	37430	82	1	0	7480	56	94	0	280
10:30:00	37800	289	135	0	45344	123	35	0	37518	65	21	0	7524	101	79	0	302
10:35:00	38100	257	90	0	45511	125	5	0	37638	64	1	0	7587	68	84	0	286
10:40:00	38400	268	90	0	45689	121	4	0	37755	62	11	0	7638	85	75	0	296
10:45:00	38700	268	78	0	45879	137	4	0	37888	54	2	0	7690	77	72	0	301
10:50:00	39000	275	94	0	46060	136	5	0	38019	62	3	0	7749	77	86	0	292
10:55:00	39300	260	104	0	46216	124	5	0	38138	72	3	0	7818	64	96	0	260
11:00:00	39600	243	57	0	46402	130	4	0	38264	39	1	0	7856	74	52	0	282
11:05:00	39900	283	108	0	46577	118	5	0	38377	75	0	0	7931	90	103	0	269
11:10:00	40200	276	81	0	46772	136	3	0	38510	62	0	0	7993	78	78	0	269
11:15:00	40500	265	76	0	46961	124	3	0	38631	57	4	0	8046	84	69	0	284
11:20:00	40800	269	74	0	47156	143	4	0	38770	57	3	0	8100	69	67	0	286
11:25:00	41100	268	91	0	47333	124	9	0	38885	61	5	0	8156	83	77	0	292
11:30:00	41400	276	275	0	47334	115	148	0	38852	71	28	0	8199	90	99	0	283
11:35:00	41700	279	229	0	47384	144	151	0	38845	51	1	0	8249	84	77	0	290
11:40:00	42000	280	121	0	47543	133	34	0	38944	64	6	0	8307	83	81	0	292
11:45:00	42300	234	111	0	47666	106	33	0	39017	59	4	0	8362	69	74	0	287
11:50:00	42600	270	89	0	47847	117	7	0	39127	61	2	0	8421	92	80	0	299
11:55:00	42900	266	94	0	48019	121	7	0	39241	73	2	0	8492	72	85	0	286
12:00:00	43200	260	79	0	48200	113	7	0	39347	56	4	0	8544	91	68	0	309
12:05:00	43500	290	96	0	48394	145	5	0	39487	68	1	0	8611	77	90	0	296
12:10:00	43800	256	87	0	48563	114	4	0	39597	64	5	0	8670	78	78	0	296
12:15:00	44100	273	86	0	48750	141	10	0	39728	57	2	0	8725	75	74	0	297
12:20:00	44400	234	77	0	48907	107	2	0	39833	53	2	0	8776	74	73	0	298
12:25:00	44700	270	103	0	49074	123	7	0	39949	74	3	0	8847	73	93	0	278
12:30:00	45000	270	101	0	49243	130	33	0	40046	57	1	0	8903	83	67	0	294
12:35:00	45300	278	91	0	49430	136	5	0	40177	67	2	0	8968	75	84	0	285
12:40:00	45600	233	86	0	49577	115	7	0	40285	56	1	0	9023	62	78	0	269
12:45:00	45900	234	65	0	49746	120	2	0	40403	51	1	0	9073	63	62	0	270
12:50:00	46200	265	82	0	49929	129	4	0	40528	58	2	0	9129	78	76	0	272
12:55:00	46500	259	83	0	50105	121	6	0	40643	59	2	0	9186	79	75	0	276
13:00:00	46800	290	80	0	50315	142	2	0	40783	64	2	0	9248	84	76	0	284
13:05:00	47100	251	83	0	50483	109	3	0	40889	62	4	0	9306	80	76	0	288
13:10:00	47400	261	81	0	50663	129	7	0	41011	54	3	0	9357	78	71	0	295
13:15:00	47700	252	79	0	50836	131	5	0	41137	59	0	0	9416	62	74	0	283
13:20:00	48000	263	72	0	51027	122	1	0	41258	54	2	0	9468	87	69	0	301
13:25:00	48300	250	69	0	51208	125	2	0	41381	47	2	0	9513	78	65	0	314
13:30:00	48600	262	144	0	51326	128	56	0	41453	60	1	0	9572	74	87	0	301
13:35:00	48900	250	84	0	51492	121	2	0	41572	60	1	0	9631	69	81	0	289
13:40:00	49200	264	81	0	51675	137	5	0	41704	56	1	0	9686	71	75	0	285
13:45:00	49500	273	78	0	51870	135	3	0	41836	62	0	0	9748	76	75	0	286
13:50:00	49800	265	96	0	52039	122	8	0	41950	68	1	0	9815	75	87	0	274
13:55:00	50100	268	79	0	52228	141	5	0	42086	53	2	0	9866	74	72	0	276
14:00:00	50400	270	76	0	52422	119	7	0	42198	56	1	0	9921	95	68	0	303
14:05:00	50700	290	91	0	52621	137	3	0	42332	66	2	0	9985	87	86	0	304
14:10:00	51000	223	80	0	52764	100	1	0	42431	64	2	0	10047	59	77	0	286
14:15:00	51300	251	86	0	52929	114	2	0	42543	69	1	0	10115	68	83	0	271
14:20:00	51600	270	87	0	53112	123	8	0	42658	69	2	0	10182	78	77	0	272
14:25:00	51900	289	105	0	53296	133	14	0	42777	57	14	0	10225	99	77	0	294
14:30:00	52200	276	94	0	53478	129	12	0	42894	62	3	0	10284	85	79	0	300
14:35:00	52500	240	64	0	53654	114	1	0	43007	42	2	0	10324	84	61	0	323
14:40:00	52800	282	89	0	53847	137	3	0	43141	69	0	0	10393	76	86	0	313
14:45:00	53100	262	99	0	54010	123	4	0	43260	61	1	0	10453	78	94	0	297
14:50:00	53400	259	83	0	54186	109	2	0	43367	60	3	0	10510	90	78	0	309
14:55:00	53700	270	87	0	54369	138	6	0	43499	62	0	0	10572	70	81	0	298
15:00:00	54000	267	101	0	54535	129	1	0	43627	75	2	0	10645	63	98	0	263
15:05:00	54300	239	77	0	54697	111	3	0	43735	57	2	0	10700	71	72	0	262
15:10:00	54600	237	59	0	54875	118	0	0	43853	45	1	0	10744	74	58	0	278
15:15:00	54900	279	87	0	55067	122	4	0	43971	66	3	0	10807	91	80	0	289
15:20:00	55200	237	82	0	55222	109	3	0	44077	58	1	0	10864	70	78	0	281
15:25:00	55500	265	85	0	55402	130	2	0	44205	67	3	0	10928	68	80	0	269
15:30:00	55800	230	98	0	55534	109	42	0	44272	43	4	0	10967	78	52	0	295
15:35:00	56100	291	110	0	55715	129	6	0	44395	86	2	0	11051	76	102	0	269
15:40:00	56400	257	78	0	55894	127	3	0	44519	53	3	0	11101	77	72	0	274
15:45:00	56700	272	70	0	56096	150	1	0	44668	52	0	0	11153	70	69	0	275
15:50:00	57000	265	69	0	56292	128	3	0	44793	53	0	0	11206	84	66	0	293
15:55:00	57300	283	97	0	56478	134	6	0	44921	73	3	0	11276	76	88	0	281
16:00:00	57600	292	87	0	56683	134	0	0	45055	68	2	0	11342	90	85	0	286
16:05:00	57900	276	76	0	56883	119	0	0	45174	61	2	0	11401	96	74	0	308
16:10:00	58200	268	97	0	57054	115	4	0	45285	78	0	0	11479	75	93	0	290
16:15:00	58500	294	94	0	57254	140	1	0	45424	70	3	0	11546	84	90	0	284
16:20:00	58800	242	84	0	57412	120	6	0	45538	58	2	0	11602	64	76	0	272
16:25:00	59100	281	85	0	57608	135	6	0	45667	64	2	0	11664	82	77	0	277
16:30:00	59400	247	84	0	57771	130	11	0	45786	55	3	0	11716	62	70	0	269
16:35:00	59700	292	78	0	57985	141	4	0	45923	59	1	0	11774	92	73	0	288
16:40:00	60000	268	80	0	58173	125	0	0	46048	64	0	0	11838	79	80	0	287
16:45:00	60300	321	86	0	58408	161	2	0	46207	74	0	0	11912	86	84	0	289
16:50:00	60600	379	74	0	58713	219	4	0	46422	56	1	0	11967	104	69	0	324
16:55:00	60900	515	90	0	59138	306	4	0	46724	73	1	0	12039	136	85	0	375
17:00:00	61200	749	98	0	59789	516	1	0	47239	77	2	0	12114	156	95	0	436
17:05:00	61500	1087	129	0	60747	781	5	0	48015	105	0	0	12219	201	124	0	513
17:10:00	61800	1507	133	0	62121	1140	6	0	49149	103	1	0	12321	264	126	0	651
17:15:00	62100	2064	167	0	64018	1569	10	0	50708	136	1	0	12456	359	156	0	854
17:20:00	62400	2507	196	0	66329	1882	11	0	52579	136	1	0	12591	489	184	0	1159
17:25:00	62700	2819	295	0	68853	2129	12	0	54696	217	9	0	12799	473	274	0	1358
17:30:00	63000	2946	387	0	71412	2156	28	0	56824	238	46	0	12991	552	313	0	1597
17:35:00	63300	2601	377	0	73636	1851	9	0	58666	266	0	0	13257	484	368	0	1713
17:40:00	63600	2151	435	0	75352	1470	14	0	60122	294	12	0	13539	387	409	0	1691
17:45:00	63900	1742	405	0	76689	1184	2	0	61304	260	2	0	13797	298	401	0	1588
17:50:00	64200	1252	382	0	77559	792	2	0	62094	248	3	0	14042	212	377	0	1423
17:55:00	64500	877	356	0	78080	539	6	0	62627	200	1	0	14241	138	349	0	1212
18:00:00	64800	627	336	0	78371	319	6	0	62940	196	2	0	14435	112	328	0	996
18:05:00	65100	464	289	0	78546	237	1	0	63176	143	2	0	14576	84	286	0	794
18:10:00	65400	340	228	0	78658	153	1	0	63328	114	0	0	14690	73	227	0	640
18:15:00	65700	337	208	0	78787	146	1	0	63473	104	0	0	14794	87	207	0	520
18:20:00	66000	268	160	0	78895	111	0	0	63584	78	1	0	14871	79	159	0	440
18:25:00	66300	282	143	0	79034	126	0	0	63710	69	0	0	14940	87	143	0	384
18:30:00	66600	273	123	0	79184	128	3	0	63835	62	0	0	15002	83	120	0	347
18:35:00	66900	260	102	0	79342	115	1	0	63949	64	0	0	15066	81	101	0	327
18:40:00	67200	249	83	0	79508	119	0	0	64068	48	1	0	15113	82	82	0	327
18:45:00	67500	257	89	0	79676	120	0	0	64188	74	1	0	15186	63	88	0	302
18:50:00	67800	264	94	0	79846	115	1	0	64302	73	1	0	15258	76	92	0	286
18:55:00	68100	268	92	0	80022	121	1	0	64422	73	2	0	15329	74	89	0	271
19:00:00	68400	249	72	0	80199	107	0	0	64529	57	3	0	15383	85	69	0	287
19:05:00	68700	241	76	0	80364	121	9	0	64641	48	2	0	15429	72	65	0	294
19:10:00	69000	284	78	0	80570	139	1	0	64779	58	1	0	15486	87	76	0	305
19:15:00	69300	252	83	0	80739	116	1	0	64894	63	0	0	15549	73	82	0	296
19:20:00	69600	284	101	0	80922	127	0	0	65021	80	0	0	15629	77	101	0	272
19:25:00	69900	246	81	0	81087	113	1	0	65133	59	0	0	15688	74	80	0	266
19:30:00	70200	261	87	0	81261	127	1	0	65259	64	3	0	15749	70	83	0	253
19:35:00	70500	270	63	0	81468	143	0	0	65402	56	1	0	15804	71	62	0	262
19:40:00	70800	232	57	0	81643	109	1	0	65510	45	0	0	15849	78	56	0	284
19:45:00	71100	71	74	0	81640	1	0	0	65511	58	3	0	15904	12	71	0	225
19:50:00	71400	65	72	0	81633	0	0	0	65511	54	3	0	15955	11	69	0	167
19:55:00	71700	40	50	0	81623	1	4	0	65508	29	1	0	15983	10	45	0	132
20:00:00	72000	34	45	0	81612	1	1	0	65508	27	0	0	16010	6	44	0	94
20:05:00	72300	29	33	0	81608	1	5	0	65504	17	0	0	16027	11	28	0	77
20:10:00	72600	16	17	0	81607	0	0	0	65504	8	1	0	16034	8	16	0	69
20:15:00	72900	14	19	0	81602	0	4	0	65500	7	0	0	16041	7	15	0	61
20:20:00	73200	10	10	0	81602	0	0	0	65500	4	0	0	16045	6	10	0	57
20:25:00	73500	11	16	0	81597	0	0	0	65500	5	0	0	16050	6	16	0	47
20:30:00	73800	15	17	0	81595	1	1	0	65500	3	3	0	16050	11	13	0	45
20:35:00	74100	12	13	0	81594	0	3	0	65497	0	0	0	16050	12	10	0	47
20:40:00	74400	14	10	0	81598	2	0	0	65499	2	0	0	16052	10	10	0	47
20:45:00	74700	12	11	0	81599	0	1	0	65498	2	0	0	16054	10	10	0	47
20:50:00	75000	10	5	0	81604	0	0	0	65498	1	0	0	16055	9	5	0	51
20:55:00	75300	10	12	0	81602	0	1	0	65497	3	0	0	16058	7	11	0	47
21:00:00	75600	2	8	0	81596	0	0	0	65497	2	0	0	16060	0	8	0	39
21:05:00	75900	1	7	0	81590	0	0	0	65497	1	0	0	16061	0	7	0	32
21:10:00	76200	2	10	0	81582	0	0	0	65497	2	0	0	16063	0	10	0	22
21:15:00	76500	1	7	0	81576	0	0	0	65497	1	0	0	16064	0	7	0	15
21:20:00	76800	1	4	0	81573	0	0	0	65497	1	0	0	16065	0	4	0	11
21:25:00	77100	1	4	0	81570	0	0	0	65497	1	0	0	16066	0	4	0	7
21:30:00	77400	22	27	0	81565	4	5	0	65496	0	18	0	16048	18	4	0	21
21:35:00	77700	71	76	0	81560	5	10	0	65491	2	50	0	16000	64	16	0	69
21:40:00	78000	66	66	0	81560	0	0	0	65491	26	0	0	16026	40	66	0	43
21:45:00	78300	25	26	0	81559	0	0	0	65491	19	0	0	16045	6	26	0	23
21:50:00	78600	17	18	0	81558	1	1	0	65491	13	0	0	16058	3	17	0	9
21:55:00	78900	4	5	0	81557	0	0	0	65491	3	0	0	16061	1	5	0	5
22:00:00	79200	1	1	0	81557	0	0	0	65491	1	0	0	16062	0	1	0	4
22:05:00	79500	3	3	0	81557	0	0	0	65491	3	0	0	16065	0	3	0	1
22:10:00	79800	0	0	0	81557	0	0	0	65491	0	0	0	16065	0	0	0	1
22:15:00	80100	0	0	0	81557	0	0	0	65491	0	0	0	16065	0	0	0	1
22:20:00	80400	0	0	0	81557	0	0	0	65491	0	0	0	16065	0	0	0	1
22:25:00	80700	2	2	0	81557	0	0	0	65491	1	1	0	16065	1	1	0	1
22:30:00	81000	4	4	0	81557	0	0	0	65491	0	3	0	16062	4	1	0	4
22:35:00	81300	5	13	0	81549	1	9	0	65483	2	0	0	16064	2	4	0	2
22:40:00	81600	2	2	0	81549	1	1	0	65483	1	0	0	16065	0	1	0	1
22:45:00	81900	0	4	0	81545	0	4	0	65479	0	0	0	16065	0	0	0	1
22:50:00	82200	1	1	0	81545	0	0	0	65479	0	0	0	16065	1	1	0	1
22:55:00	82500	0	1	0	81544	0	1	0	65478	0	0	0	16065	0	0	0	1
23:00:00	82800	1	1	0	81544	1	1	0	65478	0	0	0	16065	0	0	0	1
23:05:00	83100	0	0	0	81544	0	0	0	65478	0	0	0	16065	0	0	0	1
23:10:00	83400	1	1	0	81544	0	0	0	65478	1	0	0	16066	0	1	0	0
23:15:00	83700	0	0	0	81544	0	0	0	65478	0	0	0	16066	0	0	0	0
23:20:00	84000	2	2	0	81544	2	2	0	65478	0	0	0	16066	0	0	0	0
23:25:00	84300	1	1	0	81544	0	0	0	65478	0	1	0	16065	1	0	0	1
23:30:00	84600	22	22	0	81544	0	0	0	65478	1	16	0	16050	21	6	0	16
23:35:00	84900	12	18	0	81538	2	8	0	65472	5	0	0	16055	5	10	0	11
23:40:00	85200	8	34	0	81512	0	26	0	65446	7	0	0	16062	1	8	0	4
23:45:00	85500	3	18	0	81497	0	15	0	65431	0	0	0	16062	3	3	0	4
23:50:00	85800	1	1	0	81497	0	0	0	65431	0	0	0	16062	1	1	0	4
23:55:00	86100	2	5	0	81494	0	3	0	65428	2	0	0	16064	0	2	0	2
24:00:00	86400	2	3	0	81493	1	2	0	65427	1	0	0	16065	0	1	0	1
24:05:00	86700	0	0	0	81493	0	0	0	65427	0	0	0	16065	0	0	0	1
24:10:00	87000	0	0	0	81493	0	0	0	65427	0	0	0	16065	0	0	0	1
24:15:00	87300	1	1	0	81493	0	0	0	65427	1	0	0	16066	0	1	0	0
24:20:00	87600	0	0	0	81493	0	0	0	65427	0	0	0	16066	0	0	0	0
24:25:00	87900	0	0	0	81493	0	0	0	65427	0	0	0	16066	0	0	0	0
24:30:00	88200	16	16	0	81493	5	5	0	65427	0	11	0	16055	11	0	0	11
24:35:00	88500	2	2	0	81493	2	2	0	65427	0	0	0	16055	0	0	0	11
24:40:00	88800	3	5	0	81491	2	4	0	65425	0	0	0	16055	1	1	0	11
24:45:00	89100	5	6	0	81490	1	2	0	65424	1	0	0	16056	3	4	0	10
24:50:00	89400	2	2	0	81490	0	0	0	65424	0	0	0	16056	2	2	0	10
24:55:00	89700	6	7	0	81489	0	1	0	65423	1	0	0	16057	5	6	0	9
25:00:00	90000	2	2	0	81489	0	0	0	65423	2	0	0	16059	0	2	0	7
25:05:00	90300	0	0	0	81489	0	0	0	65423	0	0	0	16059	0	0	0	7
25:10:00	90600	1	1	0	81489	0	0	0	65423	1	0	0	16060	0	1	0	6
25:15:00	90900	2	2	0	81489	0	0	0	65423	2	0	0	16062	0	2	0	4
25:20:00	91200	2	2	0	81489	0	0	0	65423	2	0	0	16064	0	2	0	2
25:25:00	91500	41	41	0	81489	0	0	0	65423	2	38	0	16028	39	3	0	38
25:30:00	91800	94	94	0	81489	0	0	0	65423	17	39	0	16006	77	55	0	60
25:35:00	92100	46	47	0	81488	0	1	0	65422	23	0	0	16029	23	46	0	37
25:40:00	92400	17	19	0	81486	0	1	0	65421	16	0	0	16045	1	18	0	20
25:45:00	92700	8	9	0	81485	0	0	0	65421	6	0	0	16051	2	9	0	13
25:50:00	93000	4	4	0	81485	0	0	0	65421	1	0	0	16052	3	4	0	12
25:55:00	93300	6	6	0	81485	0	0	0	65421	0	0	0	16052	6	6	0	12
26:00:00	93600	3	3	0	81485	0	0	0	65421	2	0	0	16054	1	3	0	10
26:05:00	93900	0	0	0	81485	0	0	0	65421	0	0	0	16054	0	0	0	10
26:10:00	94200	0	0	0	81485	0	0	0	65421	0	0	0	16054	0	0	0	10
26:15:00	94500	3	3	0	81485	0	0	0	65421	3	0	0	16057	0	3	0	7
26:20:00	94800	2	2	0	81485	0	0	0	65421	2	0	0	16059	0	2	0	5
